rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,rndrng_prvdr_geo_desc,drg_cd,drg_desc,tot_dschrgs,avg_submtd_cvrd_chrg,avg_tot_pymt_amt,avg_mdcr_pymt_amt,year
State,06,California,260,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH MCC,172,202548.25,37961.232558,35091.459302,2019
State,06,California,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,213,119474.66197,19181.262911,17477.971831,2019
State,06,California,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,77,103143.87013,15424.792208,13268.38961,2019
State,06,California,263,VEIN LIGATION AND STRIPPING,16,179174.875,31837.6875,23380.8125,2019
State,06,California,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,895,188780.67598,33310.103911,29846.269274,2019
State,06,California,265,AICD LEAD PROCEDURES,50,222510.72,33090.78,31287.92,2019
State,06,California,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,1750,381299.56629,69902.175429,66785.746286,2019
State,06,California,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,2497,254796.89187,55398.554265,52686.591109,2019
State,06,California,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,225,406500.60889,76101.173333,70692.604444,2019
State,06,California,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,845,217028.16923,41953.008284,37148.31716,2019
State,06,California,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,1500,335141.18533,57949.732667,52646.940667,2019
State,06,California,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,891,205210.48709,35400.47587,32393.150393,2019
State,06,California,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,319,159184.85893,26646.874608,22375.554859,2019
State,06,California,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,587,247387.35434,39705.318569,35471.921635,2019
State,06,California,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,1911,160721.63161,28019.156986,25200.738357,2019
State,06,California,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",7648,98830.985486,16281.031381,14460.571522,2019
State,06,California,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",3302,63390.171108,10027.651423,8239.9736523,2019
State,06,California,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",1517,50968.969677,7943.1489782,5947.3421226,2019
State,06,California,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",842,150476.50713,22041.521378,20222.743468,2019
State,06,California,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",87,56553.091954,7328.0344828,6049.4022989,2019
State,06,California,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",19,39688.052632,5587.4210526,4122.8947368,2019
State,06,California,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",2830,151401.16219,24188.032509,21130.909894,2019
State,06,California,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",3133,85872.805937,11959.924354,9341.6903926,2019
State,06,California,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,102,153468.53922,25963.362745,23726.911765,2019
State,06,California,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,53,88377.018868,16959.45283,13825.603774,2019
State,06,California,291,HEART FAILURE AND SHOCK WITH MCC,31403,81684.071554,13315.341273,11760.592873,2019
State,06,California,292,HEART FAILURE AND SHOCK WITH CC,5785,56458.421089,9555.3834054,8048.0072602,2019
State,06,California,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,1696,43289.454009,7233.3319575,5859.8779481,2019
State,06,California,294,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC,14,64016.785714,12798.642857,9340,2019
State,06,California,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",228,113696.55702,16531.25,15463.469298,2019
State,06,California,297,"CARDIAC ARREST, UNEXPLAINED WITH CC",21,50690.142857,6253.7142857,5057.0952381,2019
State,06,California,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,1519,83839.970375,14706.758394,12879.0237,2019
State,06,California,300,PERIPHERAL VASCULAR DISORDERS WITH CC,1955,59164.293606,10129.131969,8712.8199488,2019
State,06,California,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,519,47307.210019,7784.2678227,6055.4489403,2019
State,06,California,302,ATHEROSCLEROSIS WITH MCC,358,56792.441341,10653.527933,9005.0921788,2019
State,06,California,303,ATHEROSCLEROSIS WITHOUT MCC,1014,43783.026627,7147.1489152,5727.7731755,2019
State,06,California,304,HYPERTENSION WITH MCC,1202,67915.039101,11239.356073,9664.5640599,2019
State,06,California,305,HYPERTENSION WITHOUT MCC,1872,48454.699252,7367.8440171,5813.7163462,2019
State,06,California,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,353,120087.88952,19373.566572,16975.756374,2019
State,06,California,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,255,56726.109804,9738.1686275,7698.5568627,2019
State,06,California,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,4876,75943.196883,12182.549221,10562.503692,2019
State,06,California,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,5469,50687.617115,7883.6364966,6307.4073871,2019
State,06,California,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,2969,40936.257663,6084.500842,4331.1094645,2019
State,06,California,311,ANGINA PECTORIS,713,43967.762973,7143.5582048,5822.6143058,2019
State,06,California,312,SYNCOPE AND COLLAPSE,4967,55185.195088,8400.7640427,6912.2995772,2019
State,06,California,313,CHEST PAIN,3674,45018.130376,7125.1649428,5778.3249864,2019
State,06,California,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,3986,115704.13121,21047.980181,18843.819619,2019
State,06,California,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,1326,63999.717949,10428.955505,8583.4291101,2019
State,06,California,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,213,55788.882629,8790.2347418,6534.8591549,2019
State,06,California,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,17,291456.52941,55732.352941,51836.294118,2019
State,06,California,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",914,340641.38731,60930.396061,54794.092998,2019
State,06,California,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",863,169194.03129,27271.422943,23271.755504,2019
State,06,California,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",611,104035.09002,17034.02946,12975.847791,2019
State,06,California,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,2598,318673.25096,54849.555812,48620.157814,2019
State,06,California,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,3720,159773.41505,25941.773387,21615.477688,2019
State,06,California,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,1800,111478.05,17827.87,13762.068333,2019
State,06,California,332,RECTAL RESECTION WITH MCC,18,275740.77778,63849.5,42376.055556,2019
State,06,California,333,RECTAL RESECTION WITH CC,57,149194.66667,22365.192982,17434.859649,2019
State,06,California,334,RECTAL RESECTION WITHOUT CC/MCC,65,96193.384615,14468.923077,10231.153846,2019
State,06,California,335,PERITONEAL ADHESIOLYSIS WITH MCC,397,245561.50882,42530.098237,38581.743073,2019
State,06,California,336,PERITONEAL ADHESIOLYSIS WITH CC,738,134957.13686,23719.45935,19314.650407,2019
State,06,California,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,308,100653.48052,17231.762987,12879.165584,2019
State,06,California,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,50,173833.64,32925.36,27180.34,2019
State,06,California,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,214,103459.92056,16841.67757,13648.004673,2019
State,06,California,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,167,81822.209581,12001.754491,9198.3532934,2019
State,06,California,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,67,105956.14925,22129.80597,20751.313433,2019
State,06,California,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,264,84872.787879,14244.924242,11489.602273,2019
State,06,California,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,292,64352.263699,10827.496575,8343.640411,2019
State,06,California,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,89,188629.42697,32327.955056,27131.786517,2019
State,06,California,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,169,105385.94083,16451.56213,13736.781065,2019
State,06,California,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,74,70188.243243,12354.837838,9694.5945946,2019
State,06,California,347,ANAL AND STOMAL PROCEDURES WITH MCC,66,135818.42424,23405.590909,21031.909091,2019
State,06,California,348,ANAL AND STOMAL PROCEDURES WITH CC,188,91176.579787,14291.723404,12549.62234,2019
State,06,California,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,108,64502.537037,10284.555556,7809.1018519,2019
State,06,California,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,162,162639.42593,24014.419753,22484.191358,2019
State,06,California,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,375,92758.232,14386.637333,12290.357333,2019
State,06,California,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,227,70767.819383,10587.45815,8297.7973568,2019
State,06,California,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,211,185567.05687,32875.469194,29451.308057,2019
State,06,California,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,579,105544.28152,17537.036269,14517.732297,2019
State,06,California,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,367,78585.828338,14169.049046,11027.326975,2019
State,06,California,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,627,262380.77033,42915.971292,38390.15311,2019
State,06,California,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,420,133638.8881,21841.207143,18516.340476,2019
State,06,California,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,87,107507.3908,14921.425287,11236.551724,2019
State,06,California,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,302,117999.9404,20820.274834,18864.602649,2019
State,06,California,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,333,69044.990991,11707.750751,9592.8708709,2019
State,06,California,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,41,45140.219512,8408.9512195,6297.9756098,2019
State,06,California,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,1278,105838.45696,17980.265258,15867.35133,2019
State,06,California,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,1628,63413.278256,10364.386364,8793.0411548,2019
State,06,California,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,357,48339.7507,8320.789916,5883.7759104,2019
State,06,California,374,DIGESTIVE MALIGNANCY WITH MCC,1244,135044.32717,23531.985531,19698.5209,2019
State,06,California,375,DIGESTIVE MALIGNANCY WITH CC,1144,77228.481643,12403.886364,10447.490385,2019
State,06,California,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,98,66148.755102,10381.632653,7675.6734694,2019
State,06,California,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,6046,102990.99338,17518.908865,15847.142739,2019
State,06,California,378,GASTROINTESTINAL HEMORRHAGE WITH CC,9535,62030.645412,9809.2639748,8139.6393288,2019
State,06,California,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,1215,41613.146502,6789.0609053,5041.3539095,2019
State,06,California,380,COMPLICATED PEPTIC ULCER WITH MCC,694,112778.08357,20028.5,17704.210375,2019
State,06,California,381,COMPLICATED PEPTIC ULCER WITH CC,791,61470.061947,10798.720607,9031.4753477,2019
State,06,California,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,154,53134.25974,8655.1558442,6125.2012987,2019
State,06,California,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,98,64740.397959,12753.632653,11410.489796,2019
State,06,California,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,289,59050.15917,8927.1107266,6698.2387543,2019
State,06,California,385,INFLAMMATORY BOWEL DISEASE WITH MCC,226,113520.66814,18986.181416,15978.637168,2019
State,06,California,386,INFLAMMATORY BOWEL DISEASE WITH CC,468,66282.811966,10909.277778,8324.8888889,2019
State,06,California,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,181,48136.143646,7487.441989,5422.0994475,2019
State,06,California,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,1776,87302.334459,15021.889077,12991.006194,2019
State,06,California,389,GASTROINTESTINAL OBSTRUCTION WITH CC,4085,51688.595349,8639.1936353,6829.8406365,2019
State,06,California,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,2299,39198.908221,6482.0217486,4558.5419748,2019
State,06,California,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",3563,76977.204322,12761.415942,10982.260455,2019
State,06,California,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",9404,51307.714164,7825.9474692,6102.6496172,2019
State,06,California,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,2873,98402.163592,16819.890707,14771.098155,2019
State,06,California,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,3126,59658.027831,9737.5262316,7942.7824696,2019
State,06,California,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,730,44185.542466,7316.1438356,5509.8684932,2019
State,06,California,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",433,363508.83372,71384.533487,61319.508083,2019
State,06,California,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",448,209295.27679,36421.162946,29830.995536,2019
State,06,California,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",133,141833,24807.774436,18930.263158,2019
State,06,California,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,93,234311.54839,45659.913978,37614.150538,2019
State,06,California,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,60,156730.7,24695.333333,21229.233333,2019
State,06,California,410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/M,20,107932.9,20863.4,13257.15,2019
State,06,California,411,CHOLECYSTECTOMY WITH C.D.E. WITH MCC,15,295411.4,50312.133333,48193.2,2019
State,06,California,412,CHOLECYSTECTOMY WITH C.D.E. WITH CC,18,139589.05556,23671.222222,21899.444444,2019
State,06,California,413,CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC,12,116232,15535.5,14181.333333,2019
State,06,California,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,166,264691.80723,41041.626506,37173.746988,2019
State,06,California,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,177,133594.40678,20283.762712,17426.644068,2019
State,06,California,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,70,104367.31429,14392.4,11378.328571,2019
State,06,California,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,1292,147632.06734,23913.00774,21251.616873,2019
State,06,California,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,1905,109630.91444,16287.186877,13288.078215,2019
State,06,California,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,1272,90252.890723,12910.893868,10067.976415,2019
State,06,California,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,63,227363.14286,43312.253968,39662.777778,2019
State,06,California,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,57,122739.17544,20201.245614,16578.157895,2019
State,06,California,422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,11,81249.363636,15007,10647.636364,2019
State,06,California,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,99,268475.40404,52611.272727,41858.858586,2019
State,06,California,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,30,149016.43333,25181.366667,22610.866667,2019
State,06,California,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,1760,99822.483523,19460.480114,16998.078977,2019
State,06,California,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,956,63612.91841,11240.160042,9214.7039749,2019
State,06,California,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,53,38387.735849,7623.4528302,5525.8113208,2019
State,06,California,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,1305,112258.71034,19058.245977,16125.901916,2019
State,06,California,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,627,71045.896332,11861.736842,9718.6842105,2019
State,06,California,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,46,64230.695652,8786.5217391,7384.2608696,2019
State,06,California,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,1240,90801.807258,17241.152419,14464.431452,2019
State,06,California,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,1785,58690.372549,8995.8543417,7155.3551821,2019
State,06,California,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,827,45235.187424,7118.5888755,4940.8827086,2019
State,06,California,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",2190,107138.25342,20693.56758,17642.913699,2019
State,06,California,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",1564,54938.019821,10344.538363,8289.258312,2019
State,06,California,443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",222,39780.297297,7520.7072072,5978.8153153,2019
State,06,California,444,DISORDERS OF THE BILIARY TRACT WITH MCC,1215,105827.19177,17026.093827,14826.382716,2019
State,06,California,445,DISORDERS OF THE BILIARY TRACT WITH CC,1565,72110.732268,10934.797444,9049.5476038,2019
State,06,California,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,611,56638.767594,8652.7446809,6617.3289689,2019
State,06,California,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,487,540099.52977,103662.57084,95750.476386,2019
State,06,California,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,2163,353253.47203,66081.706889,58360.668054,2019
State,06,California,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,1654,244174.05683,47816.842201,41113.735187,2019
State,06,California,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",164,517857.07927,101502.4939,94029.109756,2019
State,06,California,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",417,349455.02878,69310.268585,62607.779376,2019
State,06,California,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",115,241661.31304,49225.991304,43162.773913,2019
State,06,California,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,289,368992.44983,67485.685121,59845.67474,2019
State,06,California,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,3300,207094.32636,39472.065152,34043.822424,2019
State,06,California,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH MCC,20,339681.4,60190.85,57494.3,2019
State,06,California,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,515,171144.04272,32101.765049,24721.231068,2019
State,06,California,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,421,300219.48456,57754.947743,51855.111639,2019
State,06,California,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,639,174170.82786,31392.381847,26955.384977,2019
State,06,California,465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,220,99409.509091,18218.95,15993.454545,2019
State,06,California,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,390,315499.85641,56412.117949,49915.635897,2019
State,06,California,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,1681,194513.94765,33540.756692,30103.53837,2019
State,06,California,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,1385,144429.05921,26449.569675,22886.018773,2019
State,06,California,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTA,1952,177035.03227,29067.787398,26781.304816,2019
State,06,California,470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,29941,107285.15347,18574.814335,15174.331719,2019
State,06,California,471,CERVICAL SPINAL FUSION WITH MCC,335,322970.13731,55291.125373,49202.60597,2019
State,06,California,472,CERVICAL SPINAL FUSION WITH CC,1484,173040.34097,30731.340296,25293.187332,2019
State,06,California,473,CERVICAL SPINAL FUSION WITHOUT CC/MCC,776,145462.00644,23898.971649,19259.530928,2019
State,06,California,474,AMPUTATION FOR MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DISORDERS WITH MCC,275,223479.96364,40126.174545,35791.029091,2019
